author,keyword,link,publish_date,source,title,cleaned_content,is_valid
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7911093/berpotensi-hujan-cek-prakiraan-cuaca-bmkg-wilayah-bali-hari-ini-13-mei-2025,2025-05-13 04:30:00,detik.com,"
        Berpotensi Hujan, Cek Prakiraan Cuaca BMKG Wilayah Bali Hari Ini 13 Mei 2025    ",denpasar selamat kembali beraktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini selasa 13 mei 2025 diprediksi hujan ringan suhu udara untuk wilayah bali berkisar 2033 derajat celsius dengan kelembaban udara berkisar antara 6095 persenbaca juga bali diprediksi hujan selama nataru dipengaruhi fenomena atmosfer aktifsimak prakiraan cuaca bmkg untuk masingmasing kabupatenkota di bali hari ini selasa 13 mei 2025 scroll to continue with content kabupaten badunghujan ringansuhu udara 2329c advertisement kelembaban udara 7798kota denpasarhujan ringansuhu udara 2429ckelembaban udara 7495kabupaten bangliberawansuhu udara 1922ckelembaban udara 8699kabupaten bulelenghujan ringansuhu udara 2325ckelembaban udara 8994kabupaten gianyarhujan petirsuhu udara 2227ckelembaban udara 8395kabupaten jembranahujan ringansuhu udara 2226ckelembaban udara 8899kabupaten karangasemhujan petirsuhu udara 2025ckelembaban udara 8299kabupaten klungkunghujan ringansuhu udara 2528ckelembaban udara 7891kabupaten tabananhujan sedangsuhu udara 2124ckelembaban udara 9295 video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra iwsiws cuaca bali 13 mei 2025 cuaca denpasar 13 mei 2025 prakiraan cuaca bali 13 mei 2025 bmkg,True
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7909833/apakah-bali-hujan-hari-ini-cek-prakiraan-cuaca-bmkg-12-mei-2025,2025-05-12 04:30:00,detik.com,"
        Apakah Bali Hujan Hari Ini? Cek Prakiraan Cuaca BMKG 12 Mei 2025    ",denpasar selamat kembali beraktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini senin 12 mei 2025 diprediksi hujan ringan suhu udara untuk wilayah bali berkisar 2133 derajat celsius dengan kelembaban udara berkisar antara 6095 persensimak prakiraan cuaca bmkg untuk masingmasing kabupatenkota di bali hari ini senin 12 mei 2025 scroll to continue with content kabupaten badunghujan ringansuhu udara 2328c advertisement kelembaban udara 7898kota denpasarhujan ringansuhu udara 2429ckelembaban udara 7594kabupaten banglihujan ringansuhu udara 1922ckelembaban udara 8798kabupaten bulelenghujan ringansuhu udara 2326ckelembaban udara 8695kabupaten gianyarhujan ringansuhu udara 2226ckelembaban udara 8796kabupaten jembranahujan ringansuhu udara 2326ckelembaban udara 8498kabupaten karangasemhujan ringansuhu udara 2024ckelembaban udara 8698kabupaten klungkungcerah berawansuhu udara 2528ckelembaban udara 7790kabupaten tabananhujan sedangsuhu udara 2124ckelembaban udara 9396 video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra iwsiws cuaca bali 12 mei 2025 cuaca denpasar 12 mei 2025 bmkg,True
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7907375/masih-berpotensi-hujan-intip-prakiraan-cuaca-bali-hari-ini-10-mei-2025,2025-05-10 03:30:00,detik.com,"
        Masih Berpotensi Hujan, Intip Prakiraan Cuaca Bali Hari Ini 10 Mei 2025    ",denpasar selamat kembali beraktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini sabtu 10 mei 2025 diprediksi berawan suhu udara untuk wilayah bali berkisar 2033 derajat celsius dengan kelembaban udara berkisar antara 6095 persensimak prakiraan cuaca bmkg untuk masingmasing kabupatenkota di bali hari ini sabtu 10 mei 2025 scroll to continue with content kabupaten badunghujan ringansuhu udara 2228c advertisement kelembaban udara 7998kota denpasarhujan ringansuhu udara 2428ckelembaban udara 8095kabupaten banglihujan sedangsuhu udara 1921ckelembaban udara 9699kabupaten bulelengcerahsuhu udara 2326ckelembaban udara 8594kabupaten gianyarhujan ringansuhu udara 2226ckelembaban udara 8598kabupaten jembranahujan ringansuhu udara 2226ckelembaban udara 8798kabupaten karangasemhujan ringansuhu udara 2023ckelembaban udara 9398kabupaten klungkunghujan ringansuhu udara 2628ckelembaban udara 7790kabupaten tabananhujan ringansuhu udara 2124ckelembaban udara 8898 video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra iwsiws cuaca bali 10 mei 2025 cuaca denpasar 10 mei 2025 bmkg,True
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7905643/berpotensi-hujan-cek-prakiraan-cuaca-bmkg-bali-hari-ini-9-mei-2025,2025-05-09 04:30:00,detik.com,"
        Berpotensi Hujan, Cek Prakiraan Cuaca BMKG Bali Hari Ini 9 Mei 2025    ",denpasar selamat kembali beraktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini jumat 9 mei 2025 diprediksi berawan suhu udara untuk wilayah bali berkisar 2133 derajat celsius dengan kelembaban udara berkisar antara 6095 persenbaca juga puncak musim kemarau di bali diprediksi terjadi juliagustus 2025simak prakiraan cuaca bmkg untuk masingmasing kabupatenkota di bali hari ini jumat 9 mei 2025 scroll to continue with content kabupaten badunghujan ringansuhu udara 2330c advertisement kelembaban udara 7498kota denpasarhujan sedangsuhu udara 2430ckelembaban udara 7595kabupaten banglihujan ringansuhu udara 1922ckelembaban udara 8599kabupaten bulelengcerah berawansuhu udara 2326ckelembaban udara 8394kabupaten gianyarhujan ringansuhu udara 2227ckelembaban udara 8397kabupaten jembranahujan ringansuhu udara 2228ckelembaban udara 7599kabupaten karangasemhujan sedangsuhu udara 2025ckelembaban udara 8499kabupaten klungkunghujan ringansuhu udara 2530ckelembaban udara 7492kabupaten tabananhujan ringansuhu udara 2125ckelembaban udara 8998 video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra iwsiws cuaca bali 9 mei 2025 cuaca denpasar 9 mei 2025 bmkg,True
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7900431/prakiraan-cuaca-bmkg-bali-hari-ini-6-mei-2025-apakah-hujan,2025-05-06 03:30:00,detik.com,"
        Prakiraan Cuaca BMKG Bali Hari Ini 6 Mei 2025, Apakah Hujan?    ",denpasar selamat kembali beraktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini selasa 6 mei 2025 diprediksi hujan ringan suhu udara untuk wilayah bali berkisar 2133 derajat celsius dengan kelembaban udara berkisar antara 6095 persenberikut prakiraan cuaca bmkg untuk masingmasing kabupatenkota di bali hari ini selasa 6 mei 2025 scroll to continue with content kabupaten badunghujan ringansuhu udara 2326c advertisement kelembaban udara 8699kota denpasarhujan ringansuhu udara 2527ckelembaban udara 8294kabupaten banglihujan ringansuhu udara 1920ckelembaban udara 9599kabupaten bulelenghujan ringansuhu udara 2325ckelembaban udara 9096kabupaten gianyarhujan ringansuhu udara 2325ckelembaban udara 8895kabupaten jembranahujan sedangsuhu udara 2425ckelembaban udara 9197kabupaten karangasemhujan ringansuhu udara 2122ckelembaban udara 9498kabupaten klungkunghujan ringansuhu udara 2528ckelembaban udara 7993kabupaten tabananhujan ringansuhu udara 2028ckelembaban udara 9097 video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra iwsiws bmkg cuaca bali 6 mei 2025 cuaca denpasar 6 mei 2025,True
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7898847/diprediksi-berawan-ini-prakiraan-cuaca-bali-senin-5-mei-2025,2025-05-05 03:30:00,detik.com,"
        Diprediksi Berawan, Ini Prakiraan Cuaca Bali Senin 5 Mei 2025    ",denpasar sudah siap melanjutkan aktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini senin 5 mei 2025 diprediksi cerah berawan suhu udara untuk wilayah bali berkisar 20 derajat celsius hingga 33 derajat celsius dengan kelembaban udara berkisar antara 57 persen hingga 92 persenberikut prakiraan cuaca bmkg pada senin 5 mei 2025 untuk masingmasing kabupatenkota di bali scroll to continue with content baca juga gempa m 48 guncang jembrana terasa hingga denpasarkabupaten badung advertisement berawansuhu udara 2332ckelembaban udara 7198kota denpasarberawansuhu udara 2433ckelembaban udara 7394kabupaten banglicerah berawansuhu udara 1930ckelembaban udara 7299kabupaten bulelengberawansuhu udara 2332ckelembaban udara 7393kabupaten gianyarberawansuhu udara 2332ckelembaban udara 7194kabupaten jembranacerah berawansuhu udara 2333ckelembaban udara 7497kabupaten karangasemberawansuhu udara 2030ckelembaban udara 7097kabupaten klungkungberawansuhu udara 2332ckelembaban udara 7192kabupaten tabananberawansuhu udara 2232ckelembaban udara 7496tetap waspada dengan perubahan cuaca dan pantau update terkini nya ya detikers video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra nornor prakiraan cuaca bali cuaca berawan suhu udara bali kelembaban udara bmkg update cuaca bali,True
Antara - detikNews,gempa tabanan bali,https://news.detik.com/berita/d-7780838/ada-713-sambaran-petir-di-bali-selama-cuaca-buruk-pekan-ini,2025-02-16 13:19:00,detik.com,"
        Ada 713 Sambaran Petir di Bali Selama Cuaca Buruk Pekan Ini    ",jakarta badan meteorologi klimatologi dan geofisika bmkg mengungkapkan sebanyak 713 petir menyambar bali saat cuaca buruk terjadi dalam sepekan pengamatan dilakukan selama periode 713 februari 2025sambaran petir paling banyak dari awan ke tanah kata kepala stasiun geofisika bmkg rully oktavia hermawan dilansir antara minggu 1622025bmkg juga mencatat selama periode tersebut musim hujan diwarnai bibit siklon tropis 96s yang kemudian berubah menjadi siklon tropis zelia bibit siklon terpantau di wilayah barat australia dan memberi pengaruh cuaca buruk di beberapa wilayah di indonesia termasuk bali scroll to continue with content baca juga alat deteksi gempatsunami di sidrap dicuri bmkg ingatkan bahayanyalebih lanjut dia memerinci ada ratusan sambaran petir yang terjadi di bali sambaran petir ini termasuk petir dari awan ke tanah dan petir di dalam awansebanyak 713 sambaran petir yang terjadi di pulau dewata itu terdiri atas petir dari awan ke tanah cloud to groundcg sebanyak 534 petir dan sambaran petir di dalam awan intracloudic sebanyak 179 petir ungkapnya advertisement bmkg mengungkapkan petir dari awan ke tanah merupakan jenis petir yang paling berbahaya karena dapat menyebabkan kerusakan bangunan kebakaran hingga kematiandari sebanyak 534 petir cg itu petir dari awan ke tanah positif cg atau petir dengan muatan positif dengan ciri sambaran tunggal sebanyak 301 dan petir dari awan ke tanah negatif cg atau petir dengan muatan negatif dengan ciri sambaran bercabang banyak mencapai 233 petirrully merinci dominan kejadian petir itu terjadi di kabupaten tabanan mencapai 259 petir kemudian di kabupaten buleleng sebanyak 133 petir kabupaten lainnya di bali jumlah petir masih di bawah 54 kali kejadianberdasarkan analisis temporal stasiun geofisika denpasar banyaknya petir yang terjadi di kabupaten tabanan mengindikasikan tingginya potensi pembentukan awan konvektif atau awan hujan di wilayah ituada pun awan cumulonimbus cb merupakan awan yang paling sering menghasilkan sambaran petirmenurut bmkg meski banyak terjadi sambaran petir ditinjau dari segi kerapatan wilayah aktivitas petir itu termasuk kategori rendah yakni kurang dari delapan sambaran petir per kilometer persegisementara itu bmkg mendata selama desember 2024 terjadi 558347 kali sambaran petir di bali dan pada januari 2025 sebanyak 478845 kali sambaran petir di pulau dewataselama januari 2025 petir dari awan ke tanah juga mendominasi yakni 59 persen dan sisanya petir dalam awan sebanyak 41 persenadapun dari sisi kerapatan sambaran petir pada januari 2025 kategori tinggi terjadi di beberapa daerah di buleleng tabanan jembrana badung dan kota denpasar kerapatan kategori tinggi itu mencapai di atas 16 petir per kilometer persegilihat juga video sederet lokasi yang berpotensi terjadinya sambaran petirgambasvideo 20detik rdpimk petir sambaran petir kilatan petir bali bmkg,True
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7894824/denpasar-berawan-intip-prakiraan-cuaca-bali-jumat-2-mei-2025,2025-05-02 03:30:00,detik.com,"
        Denpasar Berawan, Intip Prakiraan Cuaca Bali Jumat 2 Mei 2025    ",denpasar sudah siap melanjutkan aktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini jumat 2 mei 2025 diprediksi cerah berawan suhu udara untuk wilayah bali berkisar 2033 derajat celsius dengan kelembaban udara berkisar antara 5792 persenberikut prakiraan cuaca bmkg pada jumat 2 mei 2025 untuk masingmasing kabupatenkota di bali scroll to continue with content kabupaten badungberawansuhu udara 2032c advertisement kelembaban udara 5399kota denpasarberawansuhu udara 2233ckelembaban udara 5395kabupaten banglihujan ringansuhu udara 1830ckelembaban udara 6199kabupaten bulelengberawansuhu udara 2232ckelembaban udara 6589kabupaten gianyarhujan ringansuhu udara 1932ckelembaban udara 6193kabupaten jembranaberawansuhu udara 2132ckelembaban udara 5599kabupaten karangasemberawansuhu udara 1830ckelembaban udara 5496kabupaten klungkungberawansuhu udara 2532ckelembaban udara 5387kabupaten tabananhujan ringansuhu udara 1932ckelembaban udara 6296 video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra iwsiws cuaca bali 2 mei 2025 cuaca denpasar 2 mei 2025 bmkg,True
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7893270/apakah-bali-hujan-hari-ini-cek-prakiraan-cuaca-bmkg-1-mei-2025,2025-05-01 03:30:00,detik.com,"
        Apakah Bali Hujan Hari Ini? Cek Prakiraan Cuaca BMKG 1 Mei 2025    ",denpasar selamat kembali beraktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini kamis 1 mei 2025 diprediksi berawan hingga hujan ringan suhu udara untuk wilayah bali berkisar 2033 derajat celsius dengan kelembaban udara berkisar antara 6095 persensimak prakiraan cuaca bmkg pada kamis 1 mei 2025 untuk masingmasing kabupatenkota di bali scroll to continue with content baca juga update prakiraan cuaca bali rabu 30 april 2025 denpasar hujan ringankabupaten badunghujan ringansuhu udara 2232c advertisement kelembaban udara 6699kota denpasarhujan ringansuhu udara 2432ckelembaban udara 6895kabupaten banglihujan ringansuhu udara 2030ckelembaban udara 7499kabupaten bulelengberawansuhu udara 2331ckelembaban udara 6793kabupaten gianyarhujan ringansuhu udara 2232ckelembaban udara 6795kabupaten jembranahujan ringansuhu udara 2231ckelembaban udara 7299kabupaten karangasemhujan ringansuhu udara 2030ckelembaban udara 6997kabupaten klungkungberawansuhu udara 2432ckelembaban udara 6290kabupaten tabananhujan ringansuhu udara 2032ckelembaban udara 7595 video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra iwsiws cuaca bali 1 mei 2025 cuaca denpasar 1 mei 2025 bmkg,True
Celine Melinda Santosa - detikBali,gempa tabanan bali,https://www.detik.com/bali/berita/d-7889821/diprediksi-cerah-cek-prakiraan-cuaca-bali-selasa-29-april-2025,2025-04-29 02:30:00,detik.com,"
        Diprediksi Cerah, Cek Prakiraan Cuaca Bali Selasa 29 April 2025    ",denpasar sudah siap melanjutkan aktivitas semeton jangan lupa selalu pantau update cuaca agar aktivitas lancar tanpa hambatanberdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini selasa 29 april 2025 diprediksi cerah berawan suhu udara untuk wilayah bali berkisar 20 derajat celsius hingga 33 derajat celsius dengan kelembaban udara berkisar antara 57 persen hingga 92 persenberikut prakiraan cuaca bmkg pada selasa 29 april 2025 untuk masingmasing kabupatenkota di bali scroll to continue with content kabupaten badungcerah advertisement suhu udara 2232ckelembaban udara 5790kota denpasarcerahsuhu udara 2533ckelembaban udara 5681kabupaten banglicerahsuhu udara 2129ckelembaban udara 6498kabupaten bulelengcerahsuhu udara 2331ckelembaban udara 5986kabupaten gianyarcerahsuhu udara 2230ckelembaban udara 6188kabupaten jembranacerahsuhu udara 2330ckelembaban udara 6390kabupaten karangasemcerahsuhu udara 2130ckelembaban udara 6295kabupaten klungkungcerahsuhu udara 2732ckelembaban udara 5368kabupaten tabanancerahsuhu udara 2229ckelembaban udara 6387tetap waspada dengan perubahan cuaca dan pantau update terkini nya ya detikers video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra nornor prakiraan cuaca bali cuaca cerah suhu udara bali bmkg kabupaten di bali informasi cuaca update cuaca bali,True
